  0.183794E-04  0.198694E+08  0.198694E+08  0.264480E+08  0.264479E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469701E+00  0.103048E+08  0.103048E+08  0.104112E-01
  0.186689E-04  0.198694E+08  0.198694E+08  0.264465E+08  0.264465E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469701E+00  0.103048E+08  0.103048E+08  0.105751E-01
  0.189629E-04  0.198694E+08  0.198694E+08  0.264451E+08  0.264450E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469701E+00  0.103048E+08  0.103048E+08  0.107416E-01
  0.192615E-04  0.198694E+08  0.198694E+08  0.264436E+08  0.264435E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469700E+00  0.103048E+08  0.103048E+08  0.109107E-01
  0.195648E-04  0.198694E+08  0.198694E+08  0.264420E+08  0.264419E+08  0.000000E+00  0.198694E+08  0.198694E+08  0.198772E+08 -0.469700E+00  0.103048E+08  0.103048E+08  0.110825E-01
  0.198729E-04  0.198693E+08  0.198693E+08  0.264404E+08  0.264403E+08  0.000000E+00  0.198693E+08  0.198693E+08  0.198772E+08 -0.469700E+00  0.103048E+08  0.103048E+08  0.112570E-01
  0.201859E-04  0.198693E+08  0.198693E+08  0.264388E+08  0.264387E+08  0.000000E+00  0.198693E+08  0.198693E+08  0.198772E+08 -0.469700E+00  0.103048E+08  0.103048E+08  0.114342E-01
  0.205038E-04  0.198693E+08  0.198693E+08  0.264371E+08  0.264370E+08  0.000000E+00  0.198693E+08  0.198693E+08  0.198772E+08 -0.469700E+00  0.103048E+08  0.103048E+08  0.116143E-01
  0.208266E-04  0.198693E+08  0.198693E+08  0.264353E+08  0.264352E+08  0.000000E+00  0.198693E+08  0.198693E+08  0.198772E+08 -0.469700E+00  0.103048E+08  0.103048E+08  0.117971E-01
  0.211546E-04  0.198693E+08  0.198693E+08  0.264335E+08  0.264334E+08  0.000000E+00  0.198693E+08  0.198693E+08  0.198771E+08 -0.469700E+00  0.103048E+08  0.103048E+08  0.119829E-01
  0.214877E-04  0.198693E+08  0.198693E+08  0.264316E+08  0.264315E+08  0.000000E+00  0.198693E+08  0.198693E+08  0.198771E+08 -0.469700E+00  0.103048E+08  0.103048E+08  0.121715E-01
  0.218261E-04  0.198693E+08  0.198693E+08  0.264297E+08  0.264296E+08  0.000000E+00  0.198693E+08  0.198693E+08  0.198771E+08 -0.469700E+00  0.103048E+08  0.103048E+08  0.123632E-01
  0.221698E-04  0.198693E+08  0.198693E+08  0.264277E+08  0.264276E+08  0.000000E+00  0.198693E+08  0.198693E+08  0.198771E+08 -0.469699E+00  0.103048E+08  0.103048E+08  0.125578E-01
  0.225190E-04  0.198693E+08  0.198693E+08  0.264256E+08  0.264255E+08  0.000000E+00  0.198693E+08  0.198693E+08  0.198771E+08 -0.469699E+00  0.103048E+08  0.103048E+08  0.127555E-01
  0.228736E-04  0.198693E+08  0.198693E+08  0.264235E+08  0.264234E+08  0.000000E+00  0.198693E+08  0.198693E+08  0.198771E+08 -0.469699E+00  0.103048E+08  0.103048E+08  0.129563E-01
  0.232338E-04  0.198693E+08  0.198693E+08  0.264213E+08  0.264212E+08  0.000000E+00  0.198693E+08  0.198693E+08  0.198771E+08 -0.469699E+00  0.103048E+08  0.103048E+08  0.131603E-01
  0.235997E-04  0.198693E+08  0.198693E+08  0.264190E+08  0.264189E+08  0.000000E+00  0.198693E+08  0.198693E+08  0.198771E+08 -0.469699E+00  0.103048E+08  0.103048E+08  0.133675E-01
  0.239713E-04  0.198693E+08  0.198693E+08  0.264167E+08  0.264166E+08  0.000000E+00  0.198693E+08  0.198693E+08  0.198771E+08 -0.469699E+00  0.103048E+08  0.103048E+08  0.135780E-01
  0.243488E-04  0.198693E+08  0.198693E+08  0.264143E+08  0.264142E+08  0.000000E+00  0.198693E+08  0.198693E+08  0.198771E+08 -0.469699E+00  0.103048E+08  0.103048E+08  0.137917E-01
  0.247322E-04  0.198693E+08  0.198693E+08  0.264118E+08  0.264117E+08  0.000000E+00  0.198693E+08  0.198693E+08  0.198771E+08 -0.469699E+00  0.103048E+08  0.103048E+08  0.140088E-01
  0.251217E-04  0.198693E+08  0.198693E+08  0.264093E+08  0.264091E+08  0.000000E+00  0.198693E+08  0.198693E+08  0.198771E+08 -0.469698E+00  0.103048E+08  0.103048E+08  0.142294E-01
  0.255173E-04  0.198693E+08  0.198693E+08  0.264066E+08  0.264065E+08  0.000000E+00  0.198693E+08  0.198693E+08  0.198771E+08 -0.469698E+00  0.103048E+08  0.103048E+08  0.144534E-01
  0.259192E-04  0.198693E+08  0.198693E+08  0.264039E+08  0.264038E+08  0.000000E+00  0.198693E+08  0.198693E+08  0.198771E+08 -0.469698E+00  0.103048E+08  0.103048E+08  0.146809E-01
  0.263273E-04  0.198693E+08  0.198693E+08  0.264011E+08  0.264009E+08  0.000000E+00  0.198693E+08  0.198693E+08  0.198771E+08 -0.469698E+00  0.103048E+08  0.103048E+08  0.149120E-01
